total_credit_utilized,installment,grade,state,issue_date,application_time,accounts,y,vector_feature,non_decimal_feature,sentence_feature
135598,1059.36,B,TX,02-Feb-18,30:27.5,"{""current_delinq"":0,""current_installment"":14,""opened_24m"":5,""satisfactory"":28,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":9,""total_cc"":16,""open_cc"":14,""mort"":0}",0,"[8.81, 5.98, 3.73, 2.84, 0.18]",0x90,배터리 잔량 부족
60586,132.02,D,FL,17-Jan-18,36:38.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":3,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":8,""open_cc"":7,""mort"":1}",0,"[6.46, 6.76, 8.31, 9.02, 5.07]",0x227,초기화 작업 진행 중
71219,338.31,C,FL,14-Apr-18,47:22.1,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":3,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":3,""open_cc"":2,""mort"":0}",0,"[4.82, 3.0, 8.15, 5.35, 3.2]",0x351,알 수 없는 오류 발생
66507,282.03,C,MO,20-Feb-18,10:27.5,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":5,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":14,""open_cc"":5,""mort"":2}",0,"[9.88, 0.84, 6.16, 8.36, 8.12]",0x3d9,모터 온도 상승 경고
84245,770.94,A,MA,03-Jan-18,46:38.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":3,""satisfactory"":19,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":27,""open_cc"":14,""mort"":6}",0,"[0.44, 3.82, 3.88, 5.19, 7.62]",0x1ef,모터 온도 상승 경고
56157,461.03,C,CO,22-Apr-18,11:58.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":2,""satisfactory"":16,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":25,""open_cc"":13,""mort"":0}",0,"[0.38, 8.28, 2.89, 0.04, 2.54]",0b111001001,모터 온도 상승 경고
39894,678.63,C,NH,15-Feb-18,40:27.5,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":3,""satisfactory"":15,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":14,""open_cc"":10,""mort"":2}",0,"[7.77, 6.01, 5.95, 4.31, 8.59]",0x24,배터리 잔량 부족
45562,124.15,A,PA,20-Feb-18,12:42.6,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":4,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":9,""open_cc"":5,""mort"":1}",0,"[4.04, 8.92, 5.76, 3.89, 9.14]",0x251,배터리 잔량 부족
30014,32.23,B,VT,04-Apr-18,10:27.5,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":1,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":14,""open_cc"":10,""mort"":2}",0,"[9.16, 0.69, 5.01, 8.88, 2.61]",0b111011010,초기화 작업 진행 중
32794,503.23,B,MI,15-Mar-18,22:42.6,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":1,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":17,""open_cc"":8,""mort"":2}",0,"[0.72, 2.68, 5.92, 8.16, 7.16]",0x141,정기 점검 완료
75510,1241.5,A,AZ,23-Mar-18,09:23.4,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":5,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":16,""open_cc"":11,""mort"":6}",0,"[7.78, 6.18, 8.06, 0.54, 6.17]",0x170,초기화 작업 진행 중
12146,704.01,B,IN,12-Apr-18,42:42.6,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":3,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":21,""open_cc"":6,""mort"":3}",0,"[2.67, 8.79, 6.42, 9.8, 3.55]",0b1011111101,데이터 처리 성공
21474,204.84,B,WA,15-Feb-18,59:43.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":6,""satisfactory"":16,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":19,""open_cc"":15,""mort"":1}",0,"[2.87, 7.1, 2.42, 2.73, 0.87]",0x27e,배터리 잔량 부족
71412,428.38,D,MA,13-Jan-18,11:58.2,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":3,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":13,""open_cc"":5,""mort"":0}",0,"[8.24, 4.42, 0.28, 3.36, 3.66]",0x379,알 수 없는 오류 발생
67146,1085.48,D,CA,17-Jan-18,27:22.1,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":9,""satisfactory"":20,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":35,""open_cc"":17,""mort"":3}",0,"[9.33, 2.72, 2.32, 2.12, 5.41]",0x22f,배터리 잔량 부족
30867,330.41,D,CA,05-Mar-18,40:27.5,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":1,""satisfactory"":4,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":6,""open_cc"":2,""mort"":0}",0,"[5.77, 7.98, 1.38, 6.11, 6.83]",0b1011001110,초기화 작업 진행 중
25733,614.99,A,CA,15-Mar-18,12:42.6,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":6,""open_cc"":5,""mort"":0}",0,"[5.23, 8.13, 9.26, 8.71, 0.35]",0b1010000,초기화 작업 진행 중
252708,768.01,B,NJ,17-Mar-18,06:38.2,"{""current_delinq"":0,""current_installment"":6,""opened_24m"":4,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":11,""open_cc"":6,""mort"":3}",0,"[4.49, 7.23, 7.49, 2.3, 5.93]",0xf5,네트워크 연결 불안정
30887,823.85,B,MN,10-Feb-18,21:58.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":8,""open_cc"":3,""mort"":4}",0,"[6.35, 2.79, 2.23, 6.99, 4.55]",0b1000111,데이터 처리 성공
17401,238.11,C,GA,04-Apr-18,15:52.8,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":13,""open_cc"":8,""mort"":2}",0,"[5.72, 3.03, 8.75, 0.36, 3.41]",0xad,배터리 잔량 부족
768,1085.48,D,CA,01-Mar-18,40:27.5,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":3,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":22,""open_cc"":7,""mort"":0}",0,"[2.07, 3.88, 0.63, 6.71, 6.07]",0x1c2,알 수 없는 오류 발생
50305,312.17,C,CA,14-Apr-18,28:01.9,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":8,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":17,""open_cc"":11,""mort"":2}",0,"[8.07, 0.43, 0.59, 6.69, 6.43]",0b1001000110,초기화 작업 진행 중
92720,951.41,C,UT,15-Feb-18,28:01.9,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":12,""satisfactory"":19,""120d_past_due"":null,""30d_past_due"":0,""active_debit"":12,""total_cc"":15,""open_cc"":15,""mort"":0}",0,"[4.38, 0.02, 8.2, 9.01, 1.96]",0b101110000,정기 점검 완료
86236,579.04,A,VA,29-Jan-18,16:38.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":5,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":14,""open_cc"":10,""mort"":3}",0,"[5.19, 7.89, 1.57, 7.8, 3.43]",0xd7,모터 온도 상승 경고
2300,173.45,C,TX,23-Mar-18,32:42.6,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":1,""satisfactory"":2,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":2,""open_cc"":2,""mort"":0}",1,"[2.81, 5.89, 2.06, 5.76, 9.33]",0b1010100,배터리 잔량 부족
31396,790.35,E,WA,29-Mar-18,02:42.6,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":7,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":5,""open_cc"":5,""mort"":0}",0,"[3.14, 0.09, 1.93, 8.78, 8.39]",0b1000110000,초기화 작업 진행 중
42153,775.94,A,TX,09-Jan-18,22:42.6,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":4,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":0,""total_cc"":3,""open_cc"":2,""mort"":3}",0,"[5.35, 8.41, 0.42, 2.04, 9.84]",0b110111,분석 보고서 생성됨
53623,830.12,B,NJ,05-Mar-18,05:52.8,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":9,""satisfactory"":16,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":15,""open_cc"":11,""mort"":2}",0,"[1.79, 5.23, 3.69, 5.17, 0.86]",0x189,알 수 없는 오류 발생
16106,475.71,C,OR,10-Feb-18,08:01.9,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":2,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":8,""open_cc"":5,""mort"":0}",0,"[9.45, 9.03, 0.65, 1.16, 9.84]",0b1011000001,사용자 로그인 기록
17657,199.23,B,VA,31-Mar-18,19:43.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":4,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":9,""open_cc"":7,""mort"":0}",0,"[5.98, 9.46, 8.54, 3.35, 7.73]",0b1111000111,정기 점검 완료
41002,372.45,A,NY,17-Jan-18,41:58.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":2,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":8,""open_cc"":6,""mort"":0}",0,"[6.93, 5.78, 7.74, 0.21, 0.79]",0b1010111100,분석 보고서 생성됨
43001,644.6,B,IL,09-Mar-18,26:38.2,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":3,""satisfactory"":16,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":10,""total_cc"":25,""open_cc"":15,""mort"":3}",0,"[3.4, 9.41, 8.52, 9.01, 1.42]",0b101001100,센서 값 정상 범위
55495,342.17,C,NY,10-Feb-18,08:01.9,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":4,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":9,""open_cc"":7,""mort"":0}",0,"[0.73, 5.43, 9.61, 1.09, 9.39]",0b1100111001,시스템 업데이트 필요
64230,212.13,B,FL,13-Feb-18,15:52.8,"{""current_delinq"":0,""current_installment"":13,""opened_24m"":1,""satisfactory"":20,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":16,""open_cc"":6,""mort"":4}",0,"[7.12, 2.82, 2.18, 7.66, 8.72]",0b111010001,알 수 없는 오류 발생
12811,179.44,D,CA,04-Apr-18,11:58.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":7,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":10,""open_cc"":7,""mort"":0}",0,"[4.9, 5.9, 5.84, 6.12, 7.12]",0x2cf,사용자 로그인 기록
49514,320.01,B,AZ,04-Apr-18,17:22.1,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":2,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":4,""open_cc"":1,""mort"":1}",0,"[8.71, 1.32, 3.74, 0.8, 6.44]",0b1010101101,시스템 업데이트 필요
8248,313.23,A,GA,07-Jan-18,28:01.9,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":4,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":7,""open_cc"":7,""mort"":2}",0,"[0.21, 5.81, 0.8, 3.21, 8.23]",0x40,초기화 작업 진행 중
45223,314.52,B,MI,23-Mar-18,16:38.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":4,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":13,""open_cc"":7,""mort"":1}",0,"[7.05, 3.88, 1.23, 5.58, 4.45]",0x1fe,네트워크 연결 불안정
44039,581.69,C,CA,27-Feb-18,51:58.2,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":3,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":9,""open_cc"":4,""mort"":0}",0,"[5.76, 9.84, 7.52, 5.39, 7.23]",0b1000010,알 수 없는 오류 발생
54546,610.01,A,MD,27-Jan-18,24:08.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":1,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":21,""open_cc"":8,""mort"":2}",0,"[0.78, 0.65, 3.99, 2.26, 7.65]",0b110110100,사용자 로그인 기록
135100,342.12,C,FL,22-Apr-18,51:58.2,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":4,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":9,""open_cc"":4,""mort"":0}",0,"[4.07, 2.38, 6.16, 3.59, 6.01]",0x3b0,분석 보고서 생성됨
122964,257.88,B,OH,21-Jan-18,44:08.2,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":5,""satisfactory"":15,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":16,""open_cc"":10,""mort"":3}",0,"[5.61, 3.97, 5.88, 1.37, 6.55]",0b1010100000,네트워크 연결 불안정
25988,324.65,B,IN,10-Feb-18,59:43.3,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":6,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":19,""open_cc"":8,""mort"":3}",0,"[8.14, 5.23, 3.92, 8.73, 8.14]",0xc6,분석 보고서 생성됨
38961,477.35,E,MI,05-Feb-18,55:47.4,"{""current_delinq"":0,""current_installment"":7,""opened_24m"":2,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":6,""open_cc"":5,""mort"":0}",0,"[9.97, 6.79, 8.12, 8.48, 9.85]",0b10110,초기화 작업 진행 중
56537,417.68,E,MA,21-Mar-18,32:42.6,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":5,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":9,""open_cc"":7,""mort"":1}",0,"[1.5, 1.66, 9.8, 4.84, 7.55]",0x3c,정기 점검 완료
138654,350.73,A,IL,03-Mar-18,18:01.9,"{""current_delinq"":0,""current_installment"":7,""opened_24m"":7,""satisfactory"":25,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":10,""total_cc"":22,""open_cc"":17,""mort"":1}",0,"[0.56, 9.23, 3.56, 0.72, 1.11]",0b1111011110,센서 값 정상 범위
56328,357.25,C,TN,18-Feb-18,34:08.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":4,""satisfactory"":15,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":14,""open_cc"":13,""mort"":3}",0,"[5.54, 0.9, 7.3, 1.77, 4.92]",0b1110011101,초기화 작업 진행 중
12864,313.18,A,AK,01-Mar-18,41:58.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":4,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":6,""open_cc"":5,""mort"":0}",0,"[9.4, 0.05, 0.15, 9.39, 4.64]",0b111100001,알 수 없는 오류 발생
93177,849.35,C,AL,22-Apr-18,44:08.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":6,""satisfactory"":18,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":8,""total_cc"":33,""open_cc"":15,""mort"":2}",0,"[1.2, 0.67, 0.04, 3.84, 5.62]",0x69,시스템 업데이트 필요
4498,364.86,C,OH,07-Feb-18,35:55.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":0,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":9,""open_cc"":9,""mort"":0}",0,"[1.8, 7.59, 1.23, 4.89, 5.63]",0xdb,모터 온도 상승 경고
61999,595.83,A,IN,07-Mar-18,17:22.1,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":2,""satisfactory"":16,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":23,""open_cc"":12,""mort"":4}",0,"[9.61, 2.65, 3.41, 6.7, 8.14]",0b111001100,센서 값 정상 범위
21579,426.42,A,CA,12-Feb-18,15:52.8,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":18,""open_cc"":7,""mort"":6}",0,"[4.07, 5.76, 1.59, 8.09, 8.64]",0x1fb,사용자 로그인 기록
66587,435.59,C,CO,29-Mar-18,45:52.8,"{""current_delinq"":0,""current_installment"":14,""opened_24m"":5,""satisfactory"":22,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":10,""open_cc"":8,""mort"":0}",0,"[8.14, 1.69, 2.6, 4.64, 0.89]",0xf3,네트워크 연결 불안정
18703,681.21,C,AL,07-Feb-18,18:01.9,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":2,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":14,""open_cc"":9,""mort"":3}",0,"[0.52, 6.56, 8.56, 0.56, 7.15]",0b1001100111,분석 보고서 생성됨
68969,578.23,B,GA,23-Feb-18,34:08.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":3,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":20,""open_cc"":10,""mort"":3}",0,"[6.17, 2.91, 9.02, 4.31, 8.2]",0b110110110,분석 보고서 생성됨
32701,213.21,A,NE,13-Mar-18,17:22.1,"{""current_delinq"":0,""current_installment"":7,""opened_24m"":0,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":7,""open_cc"":4,""mort"":0}",0,"[8.39, 7.32, 6.71, 0.39, 1.88]",0b1011001001,사용자 로그인 기록
32000,821.01,G,CT,15-Mar-18,04:08.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":2,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":14,""open_cc"":8,""mort"":0}",0,"[2.81, 2.77, 5.64, 4.39, 5.73]",0b1110001010,정기 점검 완료
20882,703.34,C,WA,06-Feb-18,38:01.9,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":0,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":11,""open_cc"":5,""mort"":0}",0,"[1.56, 8.76, 2.86, 3.88, 0.64]",0b1010101001,시스템 업데이트 필요
62056,451.08,C,NY,09-Mar-18,44:08.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":4,""satisfactory"":10,""120d_past_due"":null,""30d_past_due"":0,""active_debit"":8,""total_cc"":23,""open_cc"":7,""mort"":3}",0,"[6.12, 7.79, 9.6, 3.88, 9.14]",0b1001100111,데이터 처리 성공
15152,402.08,C,FL,21-Mar-18,27:22.1,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":4,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":12,""open_cc"":8,""mort"":1}",0,"[6.11, 6.21, 1.28, 4.37, 9.8]",0b101101001,모터 온도 상승 경고
5428,295.98,C,NJ,12-Feb-18,00:27.5,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":2,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":7,""open_cc"":4,""mort"":0}",0,"[2.66, 3.79, 7.18, 5.9, 2.34]",0x1e1,배터리 잔량 부족
12090,267.74,D,FL,11-Jan-18,31:58.2,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":3,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":6,""open_cc"":5,""mort"":0}",1,"[7.05, 4.36, 3.7, 5.68, 2.16]",0x371,정기 점검 완료
68480,657.68,A,FL,31-Mar-18,53:13.3,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":7,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":19,""open_cc"":7,""mort"":3}",0,"[9.72, 0.54, 7.63, 3.59, 6.21]",0b10101010,배터리 잔량 부족
11676,389.58,B,FL,04-Feb-18,32:42.6,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":2,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":3,""open_cc"":3,""mort"":0}",0,"[8.6, 1.12, 3.92, 5.07, 5.8]",0x54,정기 점검 완료
52823,310.33,A,GA,02-Apr-18,19:43.3,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":6,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":17,""open_cc"":6,""mort"":0}",0,"[8.82, 2.24, 2.2, 8.77, 7.78]",0b1010000000,알 수 없는 오류 발생
44503,530.2,B,AZ,09-Mar-18,27:22.1,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":6,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":8,""open_cc"":7,""mort"":1}",0,"[2.1, 5.37, 4.51, 0.64, 1.69]",0x157,정기 점검 완료
8071,261.37,A,MI,11-Jan-18,10:27.5,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":0,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":13,""open_cc"":8,""mort"":0}",0,"[6.28, 2.65, 9.46, 0.54, 3.82]",0x48,분석 보고서 생성됨
59821,584.37,B,VA,03-Feb-18,12:42.6,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":6,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":9,""total_cc"":15,""open_cc"":11,""mort"":0}",0,"[8.8, 7.29, 8.42, 9.41, 0.86]",0x195,초기화 작업 진행 중
111470,353.97,A,CA,31-Mar-18,57:22.1,"{""current_delinq"":0,""current_installment"":16,""opened_24m"":11,""satisfactory"":31,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":21,""open_cc"":13,""mort"":0}",0,"[8.09, 2.32, 9.92, 0.79, 9.48]",0b11001000,센서 값 정상 범위
55098,334.04,C,FL,01-Mar-18,09:23.4,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":4,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":15,""open_cc"":10,""mort"":0}",0,"[6.79, 2.84, 3.71, 5.98, 0.8]",0b111011,알 수 없는 오류 발생
34535,684.33,C,CO,13-Jan-18,34:08.2,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":2,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":10,""open_cc"":7,""mort"":0}",0,"[6.54, 1.85, 0.86, 8.96, 2.61]",0x115,네트워크 연결 불안정
43395,326.92,B,NY,06-Apr-18,13:21.5,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":5,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":18,""open_cc"":9,""mort"":2}",0,"[0.39, 4.86, 3.86, 2.64, 5.96]",0x173,시스템 업데이트 필요
32079,903.31,A,IN,17-Mar-18,11:58.2,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":0,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":7,""open_cc"":6,""mort"":0}",0,"[8.11, 7.0, 2.06, 6.39, 8.19]",0x1c,배터리 잔량 부족
