total_credit_utilized,installment,grade,state,issue_date,application_time,accounts,y,vector_feature,non_decimal_feature,sentence_feature
99235,1091.36,D,AL,23-Mar-18,48:01.9,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":0,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":10,""open_cc"":6,""mort"":2}",0,"[1.48, 4.3, 6.98, 8.17, 0.91]",0xd6,센서 값 정상 범위
68792,212.72,B,TX,31-Mar-18,46:38.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":7,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":8,""open_cc"":7,""mort"":1}",0,"[1.14, 7.86, 7.48, 8.01, 6.8]",0b100001101,분석 보고서 생성됨
87367,733.95,C,MA,13-Feb-18,03:13.3,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":8,""satisfactory"":29,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":12,""total_cc"":43,""open_cc"":26,""mort"":1}",0,"[5.83, 8.32, 9.26, 0.56, 3.33]",0x336,모터 온도 상승 경고
7007,704.01,B,OH,07-Mar-18,49:43.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":3,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":2,""open_cc"":2,""mort"":0}",0,"[2.02, 5.66, 7.57, 7.38, 6.98]",0b1011010,네트워크 연결 불안정
11796,486.47,C,CA,23-Mar-18,17:22.1,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":1,""satisfactory"":4,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":3,""open_cc"":2,""mort"":3}",0,"[6.95, 6.88, 3.6, 0.95, 1.27]",0b101001010,모터 온도 상승 경고
30322,422.46,B,CA,11-Mar-18,38:01.9,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":6,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":10,""open_cc"":7,""mort"":0}",0,"[6.7, 6.88, 7.61, 4.92, 8.74]",0xa,분석 보고서 생성됨
45946,313.89,B,CA,11-Jan-18,41:58.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":20,""satisfactory"":33,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":10,""total_cc"":35,""open_cc"":29,""mort"":5}",0,"[8.63, 7.4, 9.15, 0.11, 0.1]",0b1110100001,배터리 잔량 부족
38922,368.94,A,GA,10-Apr-18,23:13.3,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":0,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":11,""open_cc"":7,""mort"":0}",0,"[0.49, 6.16, 0.06, 2.86, 6.29]",0x8c,배터리 잔량 부족
81995,99.62,B,SC,25-Mar-18,19:43.3,"{""current_delinq"":0,""current_installment"":14,""opened_24m"":6,""satisfactory"":22,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":13,""open_cc"":8,""mort"":0}",0,"[5.54, 7.51, 1.57, 4.46, 7.65]",0x31c,데이터 처리 성공
16536,298.89,B,PA,23-Feb-18,21:58.2,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":2,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":11,""open_cc"":7,""mort"":0}",0,"[5.64, 4.46, 7.25, 7.03, 5.33]",0x249,네트워크 연결 불안정
8881,339.33,B,WI,04-Apr-18,40:27.5,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":3,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":5,""open_cc"":2,""mort"":0}",0,"[2.68, 2.82, 8.41, 6.59, 6.07]",0b110000110,알 수 없는 오류 발생
13764,426.69,B,TX,11-Mar-18,00:27.5,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":3,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":20,""open_cc"":13,""mort"":0}",0,"[1.63, 5.19, 9.7, 8.09, 0.09]",0b10100110,시스템 업데이트 필요
52534,456.88,A,TX,07-Jan-18,10:27.5,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":1,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":14,""open_cc"":8,""mort"":4}",0,"[0.06, 6.76, 0.62, 1.05, 2.04]",0b1001001001,시스템 업데이트 필요
21993,548.25,A,AR,09-Jan-18,58:01.9,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":3,""satisfactory"":18,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":26,""open_cc"":17,""mort"":0}",0,"[0.6, 2.84, 9.23, 4.98, 3.91]",0b1001111111,정기 점검 완료
3166,313.18,A,AR,02-Apr-18,03:13.3,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":11,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":16,""open_cc"":10,""mort"":0}",0,"[5.42, 2.21, 8.08, 1.41, 9.41]",0x127,정기 점검 완료
10993,254.56,B,MA,19-Feb-18,05:52.8,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":0,""satisfactory"":2,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":6,""open_cc"":1,""mort"":0}",0,"[9.79, 6.22, 3.23, 3.54, 2.82]",0b1010100000,센서 값 정상 범위
28122,253.65,A,AZ,01-Mar-18,11:58.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":4,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":12,""open_cc"":12,""mort"":0}",0,"[4.87, 2.87, 6.81, 2.21, 2.92]",0x2e3,모터 온도 상승 경고
22532,915.5,B,PA,04-Feb-18,36:38.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":3,""satisfactory"":17,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":22,""open_cc"":15,""mort"":1}",0,"[4.76, 0.98, 2.19, 4.06, 1.45]",0x27b,알 수 없는 오류 발생
51772,908.5,D,IN,10-Feb-18,48:01.9,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":5,""satisfactory"":8,""120d_past_due"":null,""30d_past_due"":0,""active_debit"":2,""total_cc"":7,""open_cc"":5,""mort"":1}",0,"[9.57, 9.18, 4.97, 8.86, 8.38]",0x1b0,시스템 업데이트 필요
33018,257.88,B,WV,25-Jan-18,40:27.5,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":1,""satisfactory"":17,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":40,""open_cc"":13,""mort"":2}",0,"[1.88, 1.63, 7.13, 9.84, 4.57]",0b11000,분석 보고서 생성됨
13298,465.5,A,IN,02-Apr-18,19:43.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":0,""satisfactory"":4,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":4,""open_cc"":2,""mort"":1}",0,"[3.74, 8.53, 2.34, 9.42, 3.73]",0b1111011100,시스템 업데이트 필요
103627,277.48,C,CO,16-Apr-18,34:08.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":5,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":7,""open_cc"":4,""mort"":0}",0,"[7.06, 8.62, 3.77, 5.76, 0.18]",0xd8,사용자 로그인 기록
32366,333.31,D,SC,11-Feb-18,30:27.5,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":12,""satisfactory"":16,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":11,""open_cc"":11,""mort"":0}",0,"[4.82, 3.67, 0.84, 3.03, 9.28]",0x49,센서 값 정상 범위
42682,597.72,B,AZ,09-Jan-18,53:13.3,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":3,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":12,""open_cc"":3,""mort"":7}",0,"[7.39, 7.01, 6.93, 1.61, 6.29]",0x166,분석 보고서 생성됨
53146,517.79,A,CA,21-Jan-18,39:43.3,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":5,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":5,""open_cc"":4,""mort"":5}",0,"[6.22, 6.92, 2.86, 2.05, 4.21]",0b1010001,사용자 로그인 기록
21982,695.24,A,VA,23-Jan-18,04:08.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":1,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":14,""open_cc"":7,""mort"":0}",0,"[3.63, 9.15, 6.6, 7.6, 8.15]",0x115,모터 온도 상승 경고
54852,135.92,C,AL,04-Feb-18,45:52.8,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":2,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":13,""open_cc"":3,""mort"":1}",0,"[4.46, 0.05, 9.3, 7.21, 5.96]",0x32c,정기 점검 완료
28271,895.2,D,CO,11-Jan-18,25:52.8,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":2,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":3,""open_cc"":3,""mort"":1}",0,"[7.44, 9.16, 8.25, 4.97, 8.24]",0x37d,모터 온도 상승 경고
106502,759.42,B,VA,27-Jan-18,14:08.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":11,""satisfactory"":35,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":8,""total_cc"":45,""open_cc"":32,""mort"":4}",0,"[5.63, 0.86, 3.26, 8.05, 3.1]",0b1101000111,모터 온도 상승 경고
46380,169.9,C,CA,12-Feb-18,25:52.8,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":7,""satisfactory"":18,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":21,""open_cc"":13,""mort"":6}",0,"[3.19, 0.35, 0.24, 7.24, 9.18]",0x209,알 수 없는 오류 발생
15502,117.45,A,MA,13-Feb-18,19:43.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":3,""satisfactory"":2,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":3,""open_cc"":1,""mort"":0}",0,"[6.39, 0.78, 4.17, 6.58, 9.26]",0x216,알 수 없는 오류 발생
31335,359.66,B,KS,17-Jan-18,25:52.8,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":9,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":8,""total_cc"":12,""open_cc"":11,""mort"":1}",0,"[7.11, 3.14, 9.88, 4.48, 0.27]",0b1101101111,모터 온도 상승 경고
90915,350.26,C,CA,11-Mar-18,45:52.8,"{""current_delinq"":0,""current_installment"":14,""opened_24m"":8,""satisfactory"":28,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":30,""open_cc"":13,""mort"":2}",0,"[1.6, 5.73, 6.89, 7.55, 8.64]",0x158,알 수 없는 오류 발생
22224,858.18,B,TN,06-Feb-18,14:08.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":0,""satisfactory"":4,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":8,""open_cc"":3,""mort"":0}",0,"[3.15, 9.6, 6.44, 6.7, 3.93]",0xc7,정기 점검 완료
38968,80.01,B,MI,18-Apr-18,53:13.3,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":5,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":7,""open_cc"":2,""mort"":2}",0,"[4.06, 3.16, 4.36, 3.43, 1.17]",0b110010111,알 수 없는 오류 발생
65744,301.94,B,ND,05-Mar-18,59:43.3,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":4,""satisfactory"":17,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":22,""open_cc"":10,""mort"":3}",0,"[7.46, 6.63, 9.38, 7.05, 2.49]",0x17f,네트워크 연결 불안정
27035,217.75,A,CA,21-Feb-18,04:08.2,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":1,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":8,""open_cc"":6,""mort"":0}",0,"[7.46, 6.58, 0.77, 4.16, 7.78]",0xa4,센서 값 정상 범위
48829,489.27,B,CO,02-Feb-18,51:58.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":4,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":19,""open_cc"":10,""mort"":0}",0,"[6.88, 6.86, 9.67, 0.67, 3.76]",0x142,데이터 처리 성공
24610,162.33,B,TX,12-Feb-18,05:52.8,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":11,""satisfactory"":24,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":49,""open_cc"":22,""mort"":3}",0,"[4.35, 8.73, 0.56, 5.1, 9.8]",0b1110000101,모터 온도 상승 경고
39189,1094.78,C,NC,19-Mar-18,13:21.5,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":3,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":11,""open_cc"":10,""mort"":1}",0,"[4.9, 8.48, 0.31, 5.34, 3.27]",0b11011110,시스템 업데이트 필요
27368,869.86,C,GA,23-Feb-18,20:27.5,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":3,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":0,""total_cc"":8,""open_cc"":5,""mort"":3}",0,"[3.35, 3.89, 5.54, 0.18, 3.2]",0b1111011100,네트워크 연결 불안정
160285,349.8,B,TX,06-Apr-18,58:01.9,"{""current_delinq"":0,""current_installment"":6,""opened_24m"":6,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":8,""open_cc"":5,""mort"":1}",0,"[3.72, 8.19, 1.44, 5.62, 0.25]",0x47,분석 보고서 생성됨
52544,559.44,C,CO,05-Mar-18,30:27.5,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":4,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":5,""open_cc"":4,""mort"":2}",0,"[3.16, 8.5, 7.21, 3.51, 1.52]",0b10101000,시스템 업데이트 필요
46564,711.5,B,IL,13-Mar-18,32:42.6,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":6,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":15,""open_cc"":4,""mort"":2}",0,"[0.31, 5.62, 2.22, 4.47, 9.61]",0b100010010,데이터 처리 성공
137382,533.75,B,CA,01-Mar-18,45:52.8,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":7,""satisfactory"":18,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":19,""open_cc"":12,""mort"":6}",0,"[8.84, 1.3, 3.58, 0.23, 5.6]",0b1001010011,사용자 로그인 기록
101933,667.19,B,NV,19-Jan-18,17:22.1,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":12,""satisfactory"":25,""120d_past_due"":null,""30d_past_due"":0,""active_debit"":12,""total_cc"":27,""open_cc"":19,""mort"":1}",0,"[9.98, 2.28, 1.72, 6.44, 0.62]",0x26f,모터 온도 상승 경고
35337,129.13,A,NY,04-Apr-18,21:58.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":4,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":17,""open_cc"":11,""mort"":0}",0,"[2.83, 5.68, 0.58, 4.27, 8.52]",0b1000011000,사용자 로그인 기록
65409,1289.19,B,PA,15-Mar-18,17:22.1,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":3,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":4,""open_cc"":4,""mort"":2}",0,"[0.42, 4.79, 5.11, 9.57, 0.61]",0b1110110101,사용자 로그인 기록
34936,325.39,B,OH,20-Apr-18,32:42.6,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":3,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":6,""open_cc"":3,""mort"":0}",0,"[4.37, 9.98, 5.05, 4.12, 3.12]",0x297,분석 보고서 생성됨
161681,386.82,B,NY,18-Feb-18,01:58.2,"{""current_delinq"":0,""current_installment"":9,""opened_24m"":6,""satisfactory"":27,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":8,""total_cc"":25,""open_cc"":17,""mort"":2}",0,"[4.26, 2.51, 5.01, 8.39, 4.01]",0b1100001100,센서 값 정상 범위
10203,398.52,B,MD,31-Jan-18,54:08.2,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":1,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":19,""open_cc"":10,""mort"":0}",0,"[9.69, 0.04, 2.32, 0.19, 2.67]",0xa7,데이터 처리 성공
50469,752.87,A,IL,15-Feb-18,07:22.1,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":1,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":15,""open_cc"":9,""mort"":2}",0,"[7.65, 0.91, 2.49, 0.78, 3.37]",0x3c3,모터 온도 상승 경고
112846,256.39,D,NH,12-Apr-18,35:55.2,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":13,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":14,""open_cc"":4,""mort"":0}",0,"[1.63, 2.82, 3.6, 4.37, 9.16]",0x34b,네트워크 연결 불안정
135761,484.14,A,TX,19-Mar-18,50:11.2,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":7,""satisfactory"":22,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":12,""total_cc"":31,""open_cc"":18,""mort"":2}",0,"[4.71, 1.99, 5.29, 0.38, 6.32]",0b101101,모터 온도 상승 경고
34302,106.26,B,NJ,11-Feb-18,54:08.2,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":6,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":20,""open_cc"":6,""mort"":0}",0,"[7.57, 4.37, 6.45, 0.43, 0.8]",0b1001110,센서 값 정상 범위
154689,490.38,B,CA,07-Mar-18,57:22.1,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":6,""satisfactory"":15,""120d_past_due"":null,""30d_past_due"":0,""active_debit"":6,""total_cc"":14,""open_cc"":10,""mort"":6}",0,"[0.96, 9.22, 4.46, 4.4, 7.25]",0b1010011110,배터리 잔량 부족
4973,282.25,B,DC,01-Mar-18,13:21.5,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":6,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":18,""open_cc"":7,""mort"":0}",0,"[5.33, 8.14, 8.89, 0.66, 1.32]",0b110010100,알 수 없는 오류 발생
62310,789.57,C,AL,05-Jan-18,30:27.5,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":3,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":0,""total_cc"":4,""open_cc"":2,""mort"":1}",0,"[1.26, 7.65, 9.5, 8.36, 4.01]",0b1100100,분석 보고서 생성됨
21203,390.47,B,OH,09-Mar-18,24:08.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":4,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":8,""open_cc"":7,""mort"":2}",0,"[8.3, 3.25, 6.93, 2.71, 7.51]",0x137,네트워크 연결 불안정
48684,301.15,A,OH,21-Feb-18,33:13.3,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":3,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":10,""open_cc"":5,""mort"":0}",0,"[0.47, 1.65, 7.54, 7.02, 7.99]",0x3aa,알 수 없는 오류 발생
33917,132.82,B,CA,21-Feb-18,39:43.3,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":10,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":26,""open_cc"":12,""mort"":0}",0,"[5.88, 1.66, 7.67, 6.58, 1.19]",0b1011010100,데이터 처리 성공
41727,778.72,D,NJ,10-Feb-18,58:01.9,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":7,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":16,""open_cc"":6,""mort"":6}",0,"[9.08, 5.48, 0.28, 7.58, 9.47]",0x311,정기 점검 완료
129421,258.86,A,MO,15-Feb-18,57:22.1,"{""current_delinq"":0,""current_installment"":19,""opened_24m"":6,""satisfactory"":29,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":38,""open_cc"":9,""mort"":4}",0,"[5.13, 6.16, 3.54, 1.34, 7.13]",0b1111010101,네트워크 연결 불안정
66075,135.92,C,TX,17-Feb-18,31:58.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":6,""satisfactory"":16,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":18,""open_cc"":11,""mort"":3}",0,"[7.44, 3.97, 6.87, 6.07, 8.17]",0b1101011101,정기 점검 완료
17238,268.06,C,WA,18-Apr-18,01:58.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":3,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":13,""open_cc"":9,""mort"":0}",0,"[0.45, 5.84, 2.36, 9.93, 5.1]",0x2bb,네트워크 연결 불안정
104473,1197.41,C,CA,19-Mar-18,36:38.2,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":5,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":10,""open_cc"":8,""mort"":0}",0,"[1.63, 9.48, 4.81, 0.14, 5.56]",0b101011111,시스템 업데이트 필요
39549,1172.9,C,ID,20-Feb-18,14:08.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":9,""satisfactory"":18,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":26,""open_cc"":16,""mort"":3}",0,"[5.29, 1.68, 5.4, 4.25, 5.82]",0b1011011101,알 수 없는 오류 발생
16749,382.3,D,CA,17-Jan-18,14:08.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":5,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":27,""open_cc"":11,""mort"":1}",0,"[8.85, 7.8, 8.08, 6.02, 9.18]",0b1011110010,배터리 잔량 부족
41806,665.89,E,CA,22-Feb-18,52:42.6,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":4,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":10,""open_cc"":9,""mort"":2}",0,"[1.4, 1.54, 6.58, 7.38, 5.34]",0b1010011111,모터 온도 상승 경고
43584,384.06,B,GA,08-Feb-18,39:43.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":6,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":14,""open_cc"":11,""mort"":3}",0,"[4.29, 2.23, 2.48, 3.85, 4.8]",0b1100011100,정기 점검 완료
66125,304.59,A,MD,25-Jan-18,31:58.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":7,""satisfactory"":19,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":24,""open_cc"":14,""mort"":6}",0,"[9.65, 4.5, 9.01, 2.57, 1.16]",0x19b,시스템 업데이트 필요
22187,240.12,D,KS,22-Apr-18,49:43.3,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":3,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":4,""open_cc"":3,""mort"":0}",0,"[2.24, 3.07, 0.1, 3.64, 0.6]",0x108,센서 값 정상 범위
