total_credit_utilized,installment,state,non_decimal_feature,sentence_feature,accounts_current_delinq,accounts_current_installment,accounts_opened_24m,accounts_satisfactory,accounts_120d_past_due,accounts_30d_past_due,accounts_active_debit,accounts_total_cc,accounts_open_cc,accounts_mort,grade_C,grade_D,grade_A,grade_B,grade_Missing,grade_F,grade_E,grade_G,issue_date_year,issue_date_month,issue_date_day,application_time_time_seconds,vector_feature_pca_0,vector_feature_pca_1,vector_feature_pca_2,y,split
22230,903,23,0x3ca,알 수 없는 오류 발생,0,0,0,7,0.0,0,4,11,7,0,0,0,1,0,0,0,0,0,2018,1,23,53842.1,3.2529928800729095,-0.5049721574435928,-3.875907023080767,0,full
34970,498,3,0b1001011,사용자 로그인 기록,0,2,5,12,0.0,0,5,10,10,0,0,1,0,0,0,0,0,0,2018,2,22,52681.9,-0.578161015742896,-1.021933139176558,-2.381516940557913,0,full
3810,416,42,0b10000,데이터 처리 성공,0,1,14,27,0.0,0,3,48,26,1,1,0,0,0,0,0,0,0,2018,2,10,52783.3,4.189995395752075,-1.747849241706926,-2.4186056374009945,0,full
9180,117,27,0x2fd,모터 온도 상승 경고,0,1,3,9,0.0,0,4,12,8,2,0,0,0,1,0,0,0,0,2018,3,21,55918.2,1.84393753989277,0.584519227234849,3.4675419461886827,0,full
22530,215,4,0b110011,사용자 로그인 기록,0,5,3,13,0.0,0,5,10,7,1,0,0,1,0,0,0,0,0,2018,2,23,56752.8,5.341838885905292,2.490634684280475,0.22400289998262135,0,full
61440,837,34,0b1000110100,시스템 업데이트 필요,0,1,3,10,0.0,0,3,14,7,3,1,0,0,0,0,0,0,0,2018,3,23,55362.6,-4.733344550473349,0.8834400954585506,-1.8287026020972057,0,full
38330,211,40,0x3e0,정기 점검 완료,0,4,15,20,0.0,0,7,22,16,0,1,0,0,0,0,0,0,0,2018,2,27,55681.9,2.7512300474561435,4.1534547106712205,-3.286298651339885,0,full
68380,402,43,0xa8,모터 온도 상승 경고,0,8,7,18,0.0,0,4,14,10,0,1,0,0,0,0,0,0,0,2018,1,29,58598.2,0.7253227136067562,0.035359375441910146,1.6205988232317763,0,full
19620,433,46,0b1111011001,알 수 없는 오류 발생,0,2,4,11,0.0,0,2,18,8,4,0,0,0,1,0,0,0,0,2018,3,9,48762.6,-1.74655291816605,-0.736097456655231,2.154614422733384,0,full
12780,422,36,0x39e,분석 보고서 생성됨,0,0,3,9,0.0,0,1,14,8,1,1,0,0,0,0,0,0,0,2018,1,11,58962.6,1.4182985133363593,-4.762089409021148,-1.1902673799649852,0,full
13550,320,36,0b1010011100,센서 값 정상 범위,0,0,2,8,0.0,0,4,9,8,0,0,0,0,1,0,0,0,0,2018,2,3,51481.9,0.722256028518041,-3.2975950481631573,-0.8877895307892452,0,full
28070,327,32,0x14f,시스템 업데이트 필요,0,1,5,23,0.0,0,10,28,22,0,0,1,0,0,0,0,0,0,2018,2,22,46918.2,1.3573995433062613,-1.7383247791354624,-2.0909847211048724,0,full
10630,320,36,0b111000101,센서 값 정상 범위,0,0,6,10,0.0,0,3,14,9,3,0,0,0,1,0,0,0,0,2018,4,2,49318.2,-1.7860269808097635,1.1475899454193383,4.512555638020394,0,full
11520,368,47,0b1000000,데이터 처리 성공,0,2,3,7,0.0,0,1,15,4,4,0,1,0,0,0,0,0,0,2018,2,21,52918.2,2.9762189408721005,5.909920429789714,0.5651322929332023,0,full
109070,602,24,0x1f8,정기 점검 완료,0,3,2,14,0.0,0,3,14,11,0,0,0,1,0,0,0,0,0,2018,1,23,36801.5,-2.6365855604485775,0.05970729886015125,4.220790568147909,0,full
30060,817,34,0xad,모터 온도 상승 경고,0,1,5,11,0.0,0,6,16,10,3,0,0,0,1,0,0,0,0,2018,1,17,36627.5,-0.08147548843197638,5.788371909091722,-3.844772785819639,0,full
61510,525,24,0x7e,네트워크 연결 불안정,0,3,4,8,0.0,0,2,11,4,2,0,0,1,0,0,0,0,0,2018,3,5,37362.6,-2.5782847217851805,-0.2552645177190067,1.5757982517688367,0,full
7710,217,36,0x43,센서 값 정상 범위,0,0,3,8,0.0,0,4,15,8,0,0,0,1,0,0,0,0,0,2018,3,21,58918.2,-1.1033143487441759,-6.171751780752235,-0.9834270683970221,0,full
46370,49,21,0x31c,모터 온도 상승 경고,0,2,6,12,0.0,0,1,11,10,1,0,0,0,1,0,0,0,0,2018,1,25,60947.4,5.200666946184492,-1.681302521414601,-0.21147976893668208,0,full
15630,473,46,0x358,정기 점검 완료,0,2,3,5,0.0,0,3,4,3,0,0,0,0,0,0,1,0,0,2018,1,25,59842.1,2.196389041065694,6.837114796333952,-1.683416286937307,1,full
92060,815,18,0x231,센서 값 정상 범위,0,4,2,15,0.0,0,4,15,10,2,1,0,0,0,0,0,0,0,2018,4,6,55827.5,0.3566692308310486,0.7931935692662657,-4.325470498208461,0,full
10310,110,5,0x10,센서 값 정상 범위,0,0,4,10,0.0,0,6,12,9,3,0,0,0,1,0,0,0,0,2018,1,23,55227.5,-1.6527826214817245,4.0954022402071315,-1.7076447503117587,0,full
32770,632,34,0b1100001111,센서 값 정상 범위,0,2,7,10,0.0,0,6,9,7,4,0,0,1,0,0,0,0,0,2018,2,23,59593.3,0.9928697613359443,-3.8722995392243855,-2.5014685542187713,0,full
19780,479,43,0b1100000010,정기 점검 완료,0,2,2,7,0.0,0,3,11,5,0,1,0,0,0,0,0,0,0,2018,3,25,58227.5,-5.512619879688068,3.662772142443413,3.010581242290489,0,full
101700,456,36,0b1011000001,초기화 작업 진행 중,0,3,7,13,0.0,0,2,22,10,0,0,0,1,0,0,0,0,0,2018,2,2,51952.8,-0.6889284608716406,-1.6114357151686365,-0.2869236964133277,0,full
54490,800,36,0x16a,알 수 없는 오류 발생,0,3,5,14,0.0,0,4,12,10,0,0,0,0,1,0,0,0,0,2018,3,3,42793.3,0.7094616220398393,2.0946624650696366,-0.8501555538378209,0,full
40600,640,27,0x43,알 수 없는 오류 발생,0,1,7,10,0.0,0,8,16,9,0,0,0,0,1,0,0,0,0,2018,1,23,64681.9,-1.5377475032721184,-1.5447734870013319,-3.8060521964451093,0,full
86110,509,29,0x23e,센서 값 정상 범위,0,1,2,21,0.0,0,5,30,19,3,1,0,0,0,0,0,0,0,2018,2,6,37081.9,-1.3890109399692911,-1.008240022587998,-0.11317412284727268,0,full
16720,360,42,0b10011110,네트워크 연결 불안정,0,0,0,11,0.0,0,3,22,11,0,1,0,0,0,0,0,0,0,2018,3,23,40783.3,3.254853146990321,2.797714623632337,-2.3381936354588975,0,full
116920,536,27,0x1ae,알 수 없는 오류 발생,0,3,5,12,0.0,0,4,8,8,2,0,0,0,1,0,0,0,0,2018,2,13,56588.5,-4.486079440520831,2.265921843163018,-1.7237953930594827,0,full
62850,58,11,0b100101101,초기화 작업 진행 중,0,4,2,10,0.0,0,4,9,6,0,0,0,0,0,0,0,1,0,2018,1,27,42398.2,-1.4939908874494627,-0.6195211141410049,3.961188973287686,0,full
36830,167,43,0xb9,분석 보고서 생성됨,0,2,9,19,0.0,0,8,27,17,0,1,0,0,0,0,0,0,0,2018,3,19,39442.1,-1.2106317751311173,-1.974863056173314,3.2783139727244732,0,full
93330,173,28,0b1000001101,초기화 작업 진행 중,0,7,2,19,0.0,0,5,14,11,1,1,0,0,0,0,0,0,0,2018,1,17,60118.2,-2.5797755047982593,3.8863943860902763,-1.3780742691449106,0,full
12340,261,36,0x29f,센서 값 정상 범위,0,0,5,6,0.0,0,4,6,5,1,0,0,0,1,0,0,0,0,2018,3,13,40598.2,0.6629428692656756,1.190433389853399,-0.16935167530670103,0,full
12360,307,46,0x1ec,배터리 잔량 부족,0,1,8,12,0.0,0,5,25,11,1,0,0,1,0,0,0,0,0,2018,3,23,40993.3,-0.4563233166644256,-1.0395095241357177,3.429024956694561,0,full
24900,833,36,0x7d,데이터 처리 성공,0,1,6,10,0.0,0,2,15,9,0,1,0,0,0,0,0,0,0,2018,1,3,58918.2,0.5118433794140196,-5.605737120627904,3.528582174394754,0,full
145690,402,34,0b1110001000,정기 점검 완료,0,2,3,17,0.0,0,3,23,15,2,1,0,0,0,0,0,0,0,2018,1,17,59983.3,-1.4342319720991883,-3.526272870952074,3.504223129537041,0,full
12900,313,36,0x93,알 수 없는 오류 발생,0,0,2,10,0.0,0,5,13,9,2,0,0,1,0,0,0,0,0,2018,3,21,52555.2,-1.3171041297631239,-0.05020856026953169,-1.5678767749818059,0,full
74590,714,22,0x3d5,배터리 잔량 부족,0,2,6,10,0.0,0,4,8,8,1,1,0,0,0,0,0,0,0,2018,3,21,50963.4,-0.03832226953520124,-0.5648918323533589,3.2866788624372516,0,full
120070,1148,24,0x169,데이터 처리 성공,0,7,9,12,0.0,0,3,5,4,3,0,0,0,0,0,0,1,0,2018,2,5,37042.1,-3.209104313572537,-0.4560561221218471,-4.522280642169138,0,full
36990,222,38,0b10101011,모터 온도 상승 경고,0,2,10,17,0.0,0,6,28,15,0,0,0,0,1,0,0,0,0,2018,3,5,55598.2,-3.3067029274970494,-3.9844685181009947,-1.0991196852958351,0,full
111870,984,43,0b1101111101,데이터 처리 성공,0,4,8,16,0.0,0,2,24,12,0,1,0,0,0,0,0,0,0,2018,2,10,41383.3,3.5965969976648626,0.5087094045170426,3.002739228932728,0,full
16360,55,43,0b1101011001,분석 보고서 생성됨,0,2,10,26,0.0,0,8,30,23,3,0,0,1,0,0,0,0,0,2018,3,11,37318.2,4.259904708996481,3.6118287934463593,-3.1354212784955484,0,full
21530,560,43,0x1f1,시스템 업데이트 필요,0,1,5,15,0.0,0,6,26,15,4,0,1,0,0,0,0,0,0,2018,3,21,59383.3,1.1151371029658668,0.276883594985569,4.673464953955631,0,full
38090,399,37,0x172,정기 점검 완료,0,0,12,19,0.0,0,7,24,14,12,0,0,1,0,0,0,0,0,2018,3,11,52783.3,1.9893844314188485,-7.473602224974321,2.7497055158318817,0,full
46630,304,46,0x1fa,배터리 잔량 부족,0,1,2,5,0.0,0,2,4,4,0,0,0,1,0,0,0,0,0,2018,1,23,59755.2,-4.151764965207747,3.052232635873481,0.9657430669808447,0,full
144900,576,40,0b101100101,배터리 잔량 부족,0,1,4,15,0.0,0,5,14,12,2,1,0,0,0,0,0,0,0,2018,3,31,54563.4,-3.2179067753184487,-3.428843162722137,-2.187148501026427,0,full
5690,146,46,0b111011111,알 수 없는 오류 발생,0,1,3,6,0.0,0,4,10,5,0,0,0,1,0,0,0,0,0,2018,2,9,59648.2,1.0730532257166194,0.5070877727618859,-4.180145701989588,0,full
19870,233,43,0b10100000,모터 온도 상승 경고,0,2,4,10,0.0,0,7,10,8,0,1,0,0,0,0,0,0,0,2018,1,15,54718.2,0.9176013643622358,2.5816876097906993,-0.4199536234099357,0,full
71110,433,34,0b111010,배터리 잔량 부족,0,3,3,15,0.0,0,2,15,11,2,0,0,0,1,0,0,0,0,2018,3,5,61362.6,-1.9952549491212799,0.9351069423964047,-1.6701688573209204,0,full
16450,254,36,0x2be,시스템 업데이트 필요,0,1,9,10,0.0,0,8,14,9,0,0,1,0,0,0,0,0,0,2018,3,5,54998.2,2.563021729777323,-1.055001370893808,-0.7543488561604175,0,full
9890,563,32,0x323,알 수 없는 오류 발생,0,1,0,10,0.0,0,4,12,9,1,1,0,0,0,0,0,0,0,2018,4,10,40552.8,-0.5927373587114397,0.27151734902135605,3.006876368421385,0,full
138620,922,43,0b1110001111,분석 보고서 생성됨,0,8,6,35,0.0,0,11,40,25,1,1,0,0,0,0,0,0,0,2018,2,2,51718.2,-0.016980752957296286,4.860479845697761,-0.42044864022327033,0,full
11190,31,18,0b11100,초기화 작업 진행 중,0,1,3,9,0.0,0,1,11,7,2,0,0,1,0,0,0,0,0,2018,2,25,51718.2,-3.117417600098861,3.1764378919026255,-0.0024257947080563724,0,full
269690,360,35,0b10110011,정기 점검 완료,0,4,8,17,0.0,0,4,14,11,2,1,0,0,0,0,0,0,0,2018,3,5,53048.2,-5.115037047022103,1.7954033457659149,3.4612845213390786,0,full
47360,438,13,0x320,네트워크 연결 불안정,0,8,0,10,0.0,0,1,5,1,1,0,0,1,0,0,0,0,0,2018,3,17,53242.1,-2.011998122413578,-1.8131310905931324,1.2486573676119788,0,full
64860,989,36,0b1110110000,알 수 없는 오류 발생,0,3,10,19,0.0,0,3,28,16,1,0,1,0,0,0,0,0,0,2018,3,27,56048.2,-1.7467250560799268,-1.275102500164353,3.1483997461652473,0,full
43260,109,37,0b1100100011,알 수 없는 오류 발생,0,4,3,9,0.0,0,3,6,4,2,0,0,1,0,0,0,0,0,2018,3,27,53281.9,3.120396197869054,-2.5816191679202563,-3.1365805351159493,0,full
40210,1172,36,0b111100000,사용자 로그인 기록,0,1,4,4,0.0,0,1,5,2,8,1,0,0,0,0,0,0,0,2018,2,11,53518.2,-2.214498823023699,-0.4195631550925798,4.107511085064387,0,full
2810,161,46,0x1d6,알 수 없는 오류 발생,0,0,2,6,0.0,0,1,11,6,0,0,0,0,1,0,0,0,0,2018,3,1,51952.8,-4.497418975556883,-0.3786065489384782,-4.279494152357737,0,full
28960,333,22,0b1110001,시스템 업데이트 필요,0,2,4,6,0.0,0,2,4,3,2,0,0,0,1,0,0,0,0,2018,1,5,37918.2,2.948939925604991,7.5000665700902305,-3.4422193786337636,0,full
80400,37,21,0b1100101011,네트워크 연결 불안정,0,13,3,18,0.0,0,3,9,6,0,0,0,1,0,0,0,0,0,2018,3,9,54118.2,1.1229487955832917,0.5203141988514579,-3.70804431426933,0,full
58850,1054,21,0b1000011010,분석 보고서 생성됨,0,1,3,17,0.0,0,4,17,15,2,1,0,0,0,0,0,0,0,2018,3,25,60118.2,-2.725574876581283,-2.3169678294043896,2.976135904293069,0,full
85010,571,43,0x2a7,사용자 로그인 기록,0,19,2,26,0.0,0,2,21,7,2,1,0,0,0,0,0,0,0,2018,2,23,52183.3,-6.084533538342496,2.2705874849943806,0.8855885448463772,0,full
17980,389,43,0x3c4,시스템 업데이트 필요,0,0,10,20,0.0,0,8,19,19,1,1,0,0,0,0,0,0,0,2018,4,4,62798.2,2.9394174644579385,-4.165744664341496,3.849475753114379,0,full
63490,448,30,0x2e9,알 수 없는 오류 발생,0,2,9,12,0.0,0,3,21,8,4,0,0,0,1,0,0,0,0,2018,2,1,55827.5,-0.5274444690888664,-1.7084521453323172,1.3323815248271673,0,full
14400,318,43,0b1010101110,네트워크 연결 불안정,0,1,4,8,0.0,0,3,18,7,1,0,0,0,1,0,0,0,0,2018,4,16,53562.6,-1.65411375071211,-3.0666250027399498,3.2660561160691577,0,full
15310,679,42,0x232,배터리 잔량 부족,0,0,4,16,0.0,0,7,20,16,0,1,0,0,0,0,0,0,0,2018,2,5,60762.6,-2.1927380637518263,3.6717534199019815,-4.678948107085343,0,full
4820,333,23,0b1111000011,초기화 작업 진행 중,0,0,7,7,0.0,0,3,10,7,0,1,0,0,0,0,0,0,0,2018,3,31,58318.2,2.11385288553668,4.5892997688606885,-1.9150476824340812,0,full
46000,410,33,0x333,초기화 작업 진행 중,0,1,6,13,0.0,0,5,11,10,4,0,1,0,0,0,0,0,0,2018,3,23,53198.2,-2.013065703948622,2.1150881509277886,1.9211291371039154,0,full
215480,487,22,0x352,모터 온도 상승 경고,0,4,4,16,0.0,0,4,15,12,1,0,0,1,0,0,0,0,0,2018,1,29,38588.5,-3.4578285555129904,0.43633141891652194,-2.0318382687140524,0,full
12930,258,24,0b100001,데이터 처리 성공,0,3,3,8,0.0,0,1,9,5,0,0,1,0,0,0,0,0,0,2018,4,22,59242.1,3.25085761576024,-5.770457979756556,-1.1144342694084068,0,full
53060,589,46,0xba,초기화 작업 진행 중,0,0,1,7,0.0,0,6,9,7,0,0,1,0,0,0,0,0,0,2018,2,1,57347.4,-1.5804698511304396,-2.087290205552627,4.0148332664212285,0,full
96230,691,7,0x302,네트워크 연결 불안정,0,5,11,15,0.0,0,4,14,9,4,0,0,0,1,0,0,0,0,2018,2,10,59198.2,-1.2857270636987987,-2.4869972352816,2.2327752078308523,0,full
47410,478,22,0x32d,정기 점검 완료,0,4,1,9,0.0,0,4,4,4,1,1,0,0,0,0,0,0,0,2018,2,19,41427.5,1.3679835423023512,0.9562705170562138,-1.5902947364329023,0,full
24680,1120,36,0x17a,데이터 처리 성공,0,2,0,4,0.0,0,0,12,2,1,0,0,0,1,0,0,0,0,2018,1,17,57718.2,3.2995228674669077,-2.96223089551205,1.0182178046879349,0,full
18590,128,43,0x338,데이터 처리 성공,0,3,3,7,0.0,0,3,4,4,0,0,0,0,1,0,0,0,0,2018,3,27,51718.2,2.4935425303763488,-4.171528578425978,-4.166923453645522,0,full
41380,232,12,0x1c2,모터 온도 상승 경고,0,1,1,14,0.0,0,4,17,12,2,0,0,1,0,0,0,0,0,2018,3,15,40318.2,-2.1746626702760814,-0.6515693553012643,-4.663227333910969,0,full
154150,487,36,0x236,사용자 로그인 기록,0,16,12,25,0.0,0,2,11,7,3,0,0,1,0,0,0,0,0,2018,2,11,41242.1,-6.035242371285364,2.5687875601047248,2.8863568834327316,0,full
46530,483,36,0x3ad,데이터 처리 성공,0,10,11,23,0.0,0,3,13,13,0,0,0,0,1,0,0,0,0,2018,3,11,60442.1,-1.8925145226985,-1.228615149938256,-2.816047239063802,0,full
82680,466,42,0x230,사용자 로그인 기록,0,4,3,6,0.0,0,1,3,1,2,1,0,0,0,0,0,0,0,2018,2,14,56648.2,-1.078555699997108,4.375953622391418,-3.8819028069318398,0,full
78330,868,34,0x34f,배터리 잔량 부족,0,4,12,18,0.0,0,3,15,12,4,0,1,0,0,0,0,0,0,2018,3,13,40962.6,-1.7362850922358815,-3.7396529887071717,-0.05959719846430467,0,full
68120,293,20,0b100111101,시스템 업데이트 필요,0,3,4,12,0.0,0,3,8,8,2,0,1,0,0,0,0,0,0,2018,2,18,60611.2,0.950631511864862,3.251008994342974,-1.2953382127082955,0,full
18050,366,25,0b1101011,센서 값 정상 범위,0,0,1,11,0.0,0,6,11,11,0,0,1,0,0,0,0,0,0,2018,3,1,60118.2,-1.9472040288540866,3.295534871394529,4.607636588418202,0,full
70580,225,31,0x209,초기화 작업 진행 중,0,3,4,10,0.0,0,3,16,6,1,0,0,0,1,0,0,0,0,2018,1,21,58642.1,1.4599462350733399,3.0901589493104735,-3.2887851031085216,0,full
105860,800,36,0b100001000,사용자 로그인 기록,0,12,2,25,0.0,0,4,14,12,0,0,0,0,1,0,0,0,0,2018,1,1,41242.1,-4.779920467489935,-5.607272318669825,1.5993938850032885,0,full
12040,499,32,0b1010100110,초기화 작업 진행 중,0,1,3,10,0.0,0,2,7,6,10,0,0,1,0,0,0,0,0,2018,4,6,48398.2,1.9576536976203265,4.243142234122906,0.0666296466615739,0,full
24490,558,11,0b110011100,데이터 처리 성공,0,1,3,10,0.0,0,4,11,8,3,0,0,1,0,0,0,0,0,2018,3,19,56198.2,-1.0817814530736238,-1.8180305505558438,1.1339773290427244,0,full
14740,217,38,0b1111101,시스템 업데이트 필요,0,1,6,12,0.0,0,5,13,10,2,1,0,0,0,0,0,0,0,2018,3,23,58681.9,1.6571988903349402,-0.35153744397343445,-2.4541398060973485,0,full
15890,163,46,0b1110100110,시스템 업데이트 필요,0,4,2,11,0.0,0,2,12,7,0,0,0,0,1,0,0,0,0,2018,3,11,60162.6,-1.4995723206284723,-0.42000872366855546,-1.2867406489564477,0,full
27220,758,2,0x3a7,정기 점검 완료,0,1,7,10,0.0,0,2,16,8,2,0,1,0,0,0,0,0,0,2018,1,1,57248.2,-0.8485908310503243,-3.0354465972709743,-1.881903816422179,0,full
18690,768,36,0x230,사용자 로그인 기록,0,0,0,4,0.0,0,3,7,3,2,0,0,0,1,0,0,0,0,2018,2,16,53048.2,-0.14515088618420213,4.517524037129806,-2.643831489129898,0,full
65270,1172,22,0x59,네트워크 연결 불안정,0,2,8,16,0.0,0,4,35,13,1,1,0,0,0,0,0,0,0,2018,2,3,58827.5,-5.564494244427794,-0.8386289228857073,1.4397451381776305,0,full
59690,118,36,0x18a,데이터 처리 성공,0,1,1,4,0.0,0,2,9,2,4,1,0,0,0,0,0,0,0,2018,4,12,52598.2,-3.0396728202139403,-2.017470362577999,-1.2033155302989167,0,full
123100,337,31,0b1011001011,알 수 없는 오류 발생,0,4,2,10,0.0,0,2,9,5,3,1,0,0,0,0,0,0,0,2018,2,19,62427.5,-0.7772263315285994,1.0175314247281557,3.6604527521659405,0,full
214470,189,32,0x106,배터리 잔량 부족,0,4,10,12,0.0,0,5,16,8,1,0,1,0,0,0,0,0,0,2018,1,21,54162.6,0.9661720867522456,-3.972612482662147,-2.0384542443549893,0,full
34270,307,33,0x2a7,네트워크 연결 불안정,0,4,2,10,0.0,0,2,8,5,2,0,0,1,0,0,0,0,0,2018,4,2,59593.3,-1.6338484323411728,5.872465137664439,-2.345960499308605,0,full
64240,466,24,0b1101100001,정기 점검 완료,0,9,4,24,0.0,0,6,29,15,0,1,0,0,0,0,0,0,0,2018,2,4,53198.2,1.870829968569157,-4.218935788418255,-2.3538829173764997,0,full
12930,804,32,0b1100110110,배터리 잔량 부족,0,0,2,4,0.0,0,1,10,3,2,1,0,0,0,0,0,0,0,2018,3,5,40552.8,-2.382650081362949,2.7411552236489856,2.225125429763211,0,full
85440,106,37,0x2f7,데이터 처리 성공,0,3,7,12,0.0,0,2,17,9,1,0,0,1,0,0,0,0,0,2018,2,25,60162.6,-1.816123982532207,0.6351474235606327,4.416317862565532,0,full
187050,286,29,0x319,사용자 로그인 기록,0,2,2,11,0.0,0,3,19,9,2,0,0,0,1,0,0,0,0,2018,4,12,61827.5,0.10171299570922754,-2.0036152462707957,-4.3690358254175115,0,full
69390,1204,14,0x19c,데이터 처리 성공,0,2,2,8,0.0,0,3,7,5,2,0,0,1,0,0,0,0,0,2018,4,8,47427.5,-3.9149570943297034,1.9629287167165144,0.4175536761937382,0,full
87310,560,37,0b1001011110,초기화 작업 진행 중,0,4,8,8,0.0,0,1,6,4,0,0,1,0,0,0,0,0,0,2018,4,14,56155.2,1.279935282529646,6.451297720606543,-0.8913894638110262,0,full
7760,135,36,0x245,센서 값 정상 범위,0,1,3,7,0.0,0,5,6,5,2,1,0,0,0,0,0,0,0,2018,3,7,62842.1,-0.756000392991607,-0.28104233025850966,3.6460091803047474,0,full
93650,821,22,0x2e9,초기화 작업 진행 중,0,4,6,13,0.0,0,4,14,8,1,0,1,0,0,0,0,0,0,2018,1,27,54998.2,2.0897241025443787,-1.0215469361746976,-3.575176693783628,0,full
2230,256,37,0x28f,정기 점검 완료,0,0,2,5,0.0,0,2,6,5,0,1,0,0,0,0,0,0,0,2018,3,5,62048.2,3.348339859590605,-0.7854732544037759,4.1019705669779,0,full
19060,239,30,0b100000110,초기화 작업 진행 중,0,2,1,5,0.0,0,2,3,3,0,0,0,0,1,0,0,0,0,2018,1,25,54801.5,3.6154302420251723,3.9334396054063268,2.9505668244294823,0,full
204930,372,27,0b1111100100,데이터 처리 성공,0,3,9,10,0.0,0,1,17,5,4,1,0,0,0,0,0,0,0,2018,2,27,52448.2,-4.049707713966557,-6.025260347780259,0.28564873627443443,0,full
33770,189,46,0b1000011001,네트워크 연결 불안정,0,4,6,13,0.0,0,4,13,9,0,0,1,0,0,0,0,0,0,2018,2,25,59562.6,-3.5521353833013127,-4.702732845914047,1.6277779432803685,0,full
54970,800,22,0b1011001101,분석 보고서 생성됨,0,0,1,9,0.0,0,5,13,8,5,0,0,0,1,0,0,0,0,2018,2,4,60947.4,1.8496054651919254,2.7950918017385638,0.9290421436319916,0,full
54130,1091,36,0x332,사용자 로그인 기록,0,3,12,18,0.0,0,2,17,14,3,0,1,0,0,0,0,0,0,2018,3,1,60583.3,-6.0139358042398054,2.7943100686329876,3.5624949886119532,0,full
24810,104,30,0x109,시스템 업데이트 필요,0,5,2,10,0.0,0,2,9,5,0,0,0,0,1,0,0,0,0,2018,4,2,51398.2,-0.6905158755607199,-0.5233624985017231,0.7202975012814345,0,full
33040,199,3,0b100100,데이터 처리 성공,0,1,4,7,0.0,0,2,5,5,1,0,0,0,1,0,0,0,0,2018,1,1,60998.2,2.4915664464927465,3.104298723611234,-1.5269641885939462,0,full
25080,338,37,0x1d7,시스템 업데이트 필요,0,1,5,7,0.0,0,5,8,6,0,0,0,1,0,0,0,0,0,2018,1,1,56155.2,0.2743947032178182,2.3443456529917617,5.173425427371405,0,full
22740,1218,14,0xbd,모터 온도 상승 경고,0,0,2,17,0.0,0,2,23,15,4,0,0,1,0,0,0,0,0,2018,2,6,54398.2,1.657552740208355,5.183917256352216,2.517013538748249,0,full
14950,351,38,0b111101,센서 값 정상 범위,0,3,1,6,0.0,0,2,5,2,1,0,0,0,0,0,0,1,0,2018,3,9,56562.6,1.6526105723386388,1.7202444711426272,0.9460664837609043,0,full
15400,895,46,0b1001011,배터리 잔량 부족,0,1,4,10,0.0,0,4,14,9,0,0,1,0,0,0,0,0,0,2018,1,23,55552.8,1.9817224256493926,2.3956394504098357,-2.4232080493176262,0,full
18200,502,44,0x3bb,센서 값 정상 범위,0,3,1,7,0.0,0,1,8,4,0,0,1,0,0,0,0,0,0,2018,3,15,48718.2,0.033426278581629276,-0.43559778449519104,-5.224284769269067,0,full
16840,277,38,0b10000010,센서 값 정상 범위,0,1,4,13,0.0,0,4,22,11,3,1,0,0,0,0,0,0,0,2018,3,19,52081.9,-1.6262493209817286,3.2996302405493756,-2.7657114757046823,0,full
118880,267,23,0b1000001001,시스템 업데이트 필요,0,6,8,13,0.0,0,1,15,6,1,1,0,0,0,0,0,0,0,2018,2,6,62593.3,1.7341125457280002,1.5721257798591486,5.759404897942839,0,full
11150,1172,46,0x1ca,정기 점검 완료,0,0,1,7,0.0,0,4,7,6,0,1,0,0,0,0,0,0,0,2018,2,19,40993.3,0.4792660814661125,-1.517652795069786,2.6308532433632523,0,full
11150,611,37,0b1001001110,모터 온도 상승 경고,0,0,1,5,0.0,0,2,5,5,0,1,0,0,0,0,0,0,0,2018,3,17,39442.1,-5.863685412979715,0.9936382580266203,2.5060494718465405,0,full
43450,484,46,0x195,초기화 작업 진행 중,0,2,1,14,0.0,0,3,13,12,0,0,0,1,0,0,0,0,0,2018,3,9,43183.3,-3.8542954587314697,-1.0705823138683614,1.4041750417612588,0,full
22100,167,8,0b110101000,초기화 작업 진행 중,0,2,4,11,0.0,0,3,18,9,0,1,0,0,0,0,0,0,0,2018,2,20,39442.1,-3.7315456385153443,1.619837887374838,-4.97678399485943,0,full
122540,339,35,0b1001110100,분석 보고서 생성됨,0,14,3,16,0.0,0,2,2,2,0,1,0,0,0,0,0,0,0,2018,3,19,50963.4,-2.3075330808940215,-3.177521004742893,-3.1587422258751117,0,full
26910,277,37,0b10110111,배터리 잔량 부족,0,1,4,8,0.0,0,4,14,7,0,1,0,0,0,0,0,0,0,2018,1,5,41983.3,-1.3978242339789801,2.574657405042047,-4.371960500881916,0,full
99630,531,43,0x9f,알 수 없는 오류 발생,0,4,6,14,0.0,0,1,16,10,0,0,0,0,1,0,0,0,0,2018,3,15,56242.1,-0.23391839838584128,0.8475970454235275,-3.8023782070578576,0,full
59260,800,28,0x3e8,초기화 작업 진행 중,0,2,3,9,0.0,0,4,6,6,4,0,0,0,1,0,0,0,0,2018,2,3,56648.2,-0.5008396553183991,-1.9603500520171426,-2.583000077788876,0,full
26610,173,31,0b100101000,초기화 작업 진행 중,0,1,2,6,0.0,0,4,5,4,1,1,0,0,0,0,0,0,0,2018,1,25,57793.3,-4.840459093589129,2.5433555793137854,-0.5902008473492613,0,full
20500,670,44,0b1000010011,시스템 업데이트 필요,0,1,1,4,0.0,0,3,5,3,0,1,0,0,0,0,0,0,0,2018,1,11,61642.1,1.3996058395162532,-2.8382454387456324,4.237548998893179,0,full
